domain,split,subject,image_path,mask_path,original_shape,native_spacing_mm,processed_shape,processed_spacing_mm,original_unique_values,pre_integer_resample_unique_count,pre_integer_resample_min,pre_integer_resample_max,post_integer_unique_values,original_voxels,current_processed_voxels,nearest_processed_voxels,current_processed_volume_mm3,nearest_processed_volume_mm3,processed_volume_change_percent,processed_current_vs_nn_dice,processed_current_vs_nn_hd95_mm,processed_current_vs_nn_assd_mm,processed_current_vs_nn_added_voxels,processed_current_vs_nn_lost_voxels,tile_current_vs_nn_dice,tile_current_vs_nn_hd95_mm,tile_current_vs_nn_assd_mm,tile_current_vs_nn_added_voxels,tile_current_vs_nn_lost_voxels,native_original_vs_current_dice,native_original_vs_current_hd95_mm,native_original_vs_current_assd_mm,native_original_vs_current_added_voxels,native_original_vs_current_lost_voxels,native_original_vs_nn_dice,native_original_vs_nn_hd95_mm,native_original_vs_nn_assd_mm,native_original_vs_nn_added_voxels,native_original_vs_nn_lost_voxels,lost_added_ratio,net_processed_voxel_change,mean_inward_shift_mm,mean_outward_shift_mm,current_contour_direction_changes,nearest_contour_direction_changes,current_normalized_perimeter,nearest_normalized_perimeter
Mouse,test,POLYIC_20190628_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,"(38, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",217,-0.5276548862457275,1.0,"[0, 1]",113538,54840,56970,438.7199967312811,455.75999660432325,-3.738809899947341,0.980949825596995,0.1599999964237213,0.029195416049185068,0,2130,0.980949825596995,0.1599999964237213,0.029195416049185068,0,2130,0.9759363451443864,0.10000000149011612,0.026961240620898268,492,4867,0.9815420416582192,0.10000000149011612,0.019491390041634585,2003,2185,2130.0,-2130,0.1788732369600887,0.0,11941,12173,17.17426775038211,17.112254767441488
Mouse,test,POLYIC_20190628_mouse34__E6_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,"(38, 180, 180)","(0.4000002145767212, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",213,-0.2400442510843277,1.0,"[0, 1]",111597,53662,56190,429.2959968014954,449.51999665081485,-4.499021178145577,0.9769872191676073,0.25,0.036607275651435206,0,2528,0.9769872191676073,0.25,0.036607275651435206,0,2528,0.9749490788419728,0.10000000149011612,0.02795437400968227,377,5096,0.9814888561750795,0.10000000149011612,0.019468600968437534,2215,1922,2528.0,-2528,0.18837816259953416,0.0,11861,12199,17.212425755302473,17.154372546260884
Mouse,test,POLYIC_20190628_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse35__E3_P1.nii.gz,"(38, 180, 180)","(0.3999998867511749, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",205,0.0,1.0,"[0, 1]",114523,55126,57462,441.0079967142342,459.69599657499776,-4.065295325606487,0.9792517852701886,0.20000000298023224,0.03210301446188038,0,2336,0.9792517852701886,0.20000000298023224,0.03210301446188038,0,2336,0.9754316187486624,0.10000000149011612,0.027108164769122575,368,5142,0.9810702393749509,0.10000000149011612,0.019875156773647915,2066,2266,2336.0,-2336,0.1858005114856546,0.0,11683,12330,17.02230237676738,17.082934319636664
Mouse,test,POLYIC_20190628_mouse36__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse36__E3_P1.nii.gz,"(38, 180, 180)","(0.4000000059604645, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",208,0.0,1.0,"[0, 1]",118567,57236,59456,457.8879965884684,475.6479964561461,-3.733853606027987,0.9809755595927742,0.1599999964237213,0.029754215310352303,0,2220,0.9809755595927742,0.1599999964237213,0.029754215310352303,0,2220,0.9763937978896313,0.10000000149011612,0.026242741731465197,461,5029,0.9821093192762694,0.10000000149011612,0.018874045808051996,2022,2217,2220.0,-2220,0.17946396149896288,0.0,12511,12759,17.240990973672098,17.172780320732453
Mouse,test,POLYIC_20190629_polyic_mo__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",212,0.0,1.0,"[0, 1]",115920,55842,58174,446.7359966715573,465.39199653255923,-4.008663664179874,0.979546730283469,0.1599999964237213,0.0315088395035622,0,2332,0.979546730283469,0.1599999964237213,0.0315088395035622,0,2332,0.9753831658014891,0.10000000149011612,0.02753003885678129,436,5155,0.9816946284095913,0.10000000149011612,0.019470462795892197,2013,2227,2332.0,-2332,0.18322898567004023,0.0,12085,12578,17.1927129892939,17.212350100808347
Mouse,test,POLYIC_20190629_polyic_mo__E3_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_1.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",217,0.0,1.0,"[0, 1]",120683,58360,60652,466.8799965214728,485.2159963848589,-3.778935566840335,0.9807414378382012,0.1599999964237213,0.030277930259849865,0,2292,0.9807414378382012,0.1599999964237213,0.030277930259849865,0,2292,0.9774731813539723,0.10000000149011612,0.023888123947153065,467,4871,0.9829330616538489,0.10000000149011612,0.017063308509842227,2108,2013,2292.0,-2292,0.17958551249344937,0.0,12596,12820,17.20633250172825,17.157458503018553
Mouse,test,POLYIC_20190629_polyic_mo__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_2.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",235,0.0,1.0,"[0, 1]",123815,60024,62220,480.19199642229063,497.75999629139886,-3.5294117647058822,0.9820359281437125,0.1599999964237213,0.028662835718426687,0,2196,0.9820359281437125,0.1599999964237213,0.028662835718426687,0,2196,0.9781728995575422,0.10000000149011612,0.024687500259439717,548,4765,0.9837902418547579,0.10000000149011612,0.01737872067461003,2069,1947,2196.0,-2196,0.17573770229282276,0.0,12650,12643,17.01730685778295,16.892179255183507
Mouse,test,POLYIC_20190629_polyic_mo__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_3.nii.gz,"(38, 180, 180)","(0.40000003576278687, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",200,0.0,1.0,"[0, 1]",115179,55592,57846,444.73599668645846,462.76799655210954,-3.8965529163641395,0.9801301151289691,0.20000000298023224,0.03185190283544714,0,2254,0.9801301151289691,0.20000000298023224,0.03185190283544714,0,2254,0.9765505033742671,0.10000000149011612,0.02606988301355367,458,4841,0.9821449501855831,0.10000000149011612,0.018881123004609507,2055,2058,2254.0,-2254,0.18359360911990016,0.0,11923,12251,17.16595452892094,17.063409582105006
Mouse,test,POLYIC_20190629_polyic_mo__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_5.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",204,0.0,1.0,"[0, 1]",117721,56798,59136,454.3839966145752,473.0879964752196,-3.953598484848485,0.9798333534597271,0.1599999964237213,0.03162045157892923,0,2338,0.9798333534597271,0.1599999964237213,0.03162045157892923,0,2338,0.9759266798915445,0.10000000149011612,0.026633312215864336,497,5061,0.9820952963515184,0.10000000149011612,0.018792906708071846,2093,2122,2338.0,-2338,0.18230110970289917,0.0,12387,12598,17.175209009010295,17.125311683413535
Mouse,test,POLYIC_20190629_polyic_mo__E4_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E4_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E4_P1_2.nii.gz,"(38, 180, 180)","(0.40000009536743164, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",220,0.0,1.0,"[0, 1]",121786,58750,61188,469.99999649822695,489.50399635291086,-3.984441393737334,0.979672830962664,0.20000000298023224,0.032741326004930266,0,2438,0.979672830962664,0.20000000298023224,0.032741326004930266,0,2438,0.9762235770995946,0.10000000149011612,0.027288963522155325,457,5221,0.9823750574637158,0.10000000149011612,0.01912206249736234,2177,2117,2438.0,-2438,0.1850082012683373,0.0,12325,12769,17.071871192462876,17.049385312808543
Mouse,test,POLYIC_20190629_polyic_mo__E4_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E4_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E4_P1_4.nii.gz,"(38, 180, 180)","(0.39999961853027344, 0.10000000149011612, 0.10000000149011612)","(72, 76, 113)","(0.25, 0.20000000298023224, 0.1599999964237213)","0,1",222,0.0,1.0,"[0, 1]",117811,56720,58958,453.7599966192244,471.6639964858292,-3.795922521116727,0.980653192482581,0.1599999964237213,0.03042761278313817,0,2238,0.980653192482581,0.1599999964237213,0.03042761278313817,0,2238,0.9758593499527758,0.10000000149011612,0.026675259280940257,382,5190,0.9816975676135398,0.10000000149011612,0.01924683465805418,1921,2383,2238.0,-2238,0.17999999760462834,0.0,12452,12544,17.304753861973087,17.163723888685613
